"","D1_rep1","D1_rep2","D2_rep1","D2_rep2","D3_rep1","D3_rep2","D4_rep1","D4_rep2","D5_rep1","D5_rep2","D6_rep1","D6_rep2","D7_rep1","D7_rep2","D8_rep1","D8_rep2","D9_rep1","D9_rep2","D10_rep1","D10_rep2","D11_rep1","D11_rep2","D12_rep1","D12_rep2","W1_rep1","W1_rep2","W2_rep1","W2_rep2","W3_rep1","W3_rep2","W4_rep1","W4_rep2","W5_rep1","W5_rep2","W6_rep1","W6_rep2","W7_rep1","W7_rep2","W8_rep1","W8_rep2","W9_rep1","W9_rep2","W10_rep1","W10_rep2","W11_rep1","W11_rep2","W12_rep1","W12_rep2","cluster$cut"
"Bra030715,Bra030716,Bra030717",5.576534230871,5.77901014301595,6.23337041887592,6.2096327165665,6.34587889633766,6.40944185388766,6.07098388769117,6.30229528613636,6.04987032581513,6.2041074511302,5.62284837728222,5.81302181320831,5.51163249005298,5.68903072718487,6.02242108078503,6.17195536757743,6.16364565105456,6.37029333597789,6.03718451882018,6.14149614451652,6.09720624597437,6.09465412053821,5.37276408968659,5.57514892895896,5.39214909853822,5.7010499600394,6.38301820129905,6.27912580979345,6.35180498059144,6.49956688592791,6.21843052393746,6.09425507477821,6.24717939602519,6.44478134634139,5.71290662517915,5.91686831640967,5.7327114930428,5.74305711924434,6.3031304757825,6.39578602280642,6.27166471097723,6.16016186428693,6.2628108459223,6.17070624968716,6.20573852123141,6.28316430671856,5.56733856864401,5.45961850111751,1
"Bra030844",7.4761386254757,7.33705987730934,8.44544531330331,8.07847641168265,8.68916984341158,8.77536994873365,8.60520539848331,8.48544292858754,8.03642640553563,7.93456957555819,7.20208463294051,6.91620193297064,7.20978475750695,7.17164719219297,8.39262653859772,7.93660260726281,8.68698367907648,8.32861659011263,8.35493254402455,8.49936357967665,8.49056210832069,8.083926028246,7.15588075604982,7.15179794565885,8.15614376682803,7.37337850724152,8.51763395998976,8.49415156152167,8.78088092163895,8.72540716066014,8.76873681088285,8.61869750179798,8.47028468052311,8.25567067412546,7.34574231670994,7.26523996733876,7.07521171134824,6.86505273971927,8.41898260511583,7.94061311799917,8.59944426203945,8.44148347958265,8.72567640824977,8.48856722601535,8.47690008320375,8.3236627940376,7.4101036211561,7.53918208019523,1
"Bra031182",5.44026123938797,5.70930993770679,4.82422814149603,4.67950261944739,4.73040084539937,4.75057970861644,4.73123212724759,4.86202977909503,4.85616404563513,4.98560972124398,4.77759856179137,4.96842257983312,5.00583560509187,5.30243604124151,4.45792255758421,4.33881659196035,4.42827641439251,4.49119251138775,4.48202217465515,4.47914647054042,4.75993344353276,4.6560443849762,4.98847110665822,5.11578653136883,5.68534871283147,5.38686266740364,4.85526717255591,4.76741115074861,4.61831501772568,5.03020804895652,4.63955632796042,4.95205394721174,4.71782993684118,5.05620633222062,5.03506959723354,5.2140082035202,5.22383954283613,5.37263525508944,4.90323113089,5.02103992266757,4.44795602000594,4.65847428642538,4.55571187486569,4.63728564389725,4.84370251117971,4.61172125532109,5.10776736598075,4.89640264464481,3
"Bra031600,Bra031604",7.19176989689593,7.2460374844167,7.87870695215011,7.83241536535609,8.10540570327177,8.26936516007645,7.90766583586584,7.89355636930543,7.69740548282533,7.6404184830818,7.27583583740831,7.26435814731337,7.16025465935704,7.27496978733275,7.97376623523536,7.82134668967117,8.15017376902946,8.01110422967053,7.8233481313761,7.93976725192273,7.90883692043986,7.65819005642871,7.31335470294068,7.27724089833207,7.42315793998034,7.29666847326655,7.88575737395423,7.95396359887078,8.04223939802559,8.14044636419568,8.13895266323027,8.03745909925809,7.89893991624146,7.66007435578674,7.30330585900038,7.37956898085021,7.12667350231311,7.01192047716265,7.85104938328358,7.64363255471122,8.03517849685549,8.03137865353636,8.0319410002806,7.98328436533531,7.82161455934585,7.66558463626878,7.2644613668693,7.52868851745522,1
"Bra032315,Bra032316",5.67602193512184,5.68643609470376,4.94882975438757,5.38178518248894,4.68102190341448,4.44133075617372,4.93016960815008,5.03315426079137,5.23466992147767,5.30582828670681,5.77534558407404,5.87844334599239,5.66873184487156,5.80622866517901,5.32658768052195,5.43765387834619,4.81496563839754,5.40874921846819,5.80673391430465,5.59835329398781,5.33506515334176,5.26993454919677,6.09805103795333,6.09757287482147,5.38974576092671,5.33542608663634,5.01787737968538,4.66786942332006,4.50137544860746,4.04335325482056,4.97052238530641,4.73369056869604,4.80302033179371,5.05341983163039,5.59498738216304,5.5329558681488,5.67187644768904,5.66482413162698,5.14546144230961,5.27854609928906,4.66385123860603,4.57029897909213,5.25037801267841,4.87713072876566,5.31361591220481,5.04074342042634,5.83846272034444,5.52635995121027,2
"Bra032697",5.92649288771846,5.80517635422525,6.80694266457776,6.85979565920742,7.48120205243452,7.57146445487111,7.41628241357881,7.33701526279647,7.1889547270989,7.18676794805287,6.4022821805297,6.34733080732359,6.2080762995742,5.99467927940962,6.76738996206572,6.77981126452777,7.63076219849678,7.73257447794538,7.48514502327426,7.34493499122439,7.06771399867553,6.9751945241785,6.22517272506628,6.03315205779151,5.96478443915127,5.58241148542132,6.68326133474465,6.49740638847569,7.48107285682775,7.6238961180259,7.35547443607188,7.31507708595969,7.17888391489781,7.49988573998692,6.32624790286146,6.29645924285995,5.87315123722918,5.83341637527049,6.62957665072535,6.7048166453344,7.77778790427355,7.56139487822664,7.32080054888164,7.29064556869481,7.00311870891223,7.1425257611161,6.10476646857952,5.88205851720747,5
"Bra033172",5.07738828673323,4.91447363467023,6.39111123783994,6.17438644310567,6.52447432892797,6.62701142849312,6.5699057221304,6.43891158714029,6.3008302524079,6.13030490743262,5.46787287219257,5.19609946228521,5.20932858660786,5.12970751902619,6.29294551526252,6.00080227600416,6.66519377274042,6.35450329156166,6.02589920010203,6.38717295405991,6.3302751393514,6.31429592280113,5.08948543906693,5.11569083144727,5.62722160113092,5.35928220075697,6.4424376347731,6.40514827230041,6.88187259123331,6.91529381855254,6.82476785314329,6.99326676320546,6.51192497636252,6.48434601128694,5.47757048129211,5.43971953561801,4.95318141311047,4.90951871432562,6.01672138915199,6.17938564500399,6.71914236088097,6.76176396441536,6.64173820222575,6.62878380016281,6.27625284595383,6.48426060681505,5.59568267343329,6.20521654476493,1
"Bra033438",6.46180519355861,6.38918302861884,6.36726097207347,6.22854743832969,6.2869569020706,6.24633397429616,6.42213206233109,6.37802948834766,6.38322907513008,6.36385966294859,6.52391788146833,6.45950703027074,5.92400959557638,6.10437650113347,5.46403433508806,5.36912094926833,5.62441970319468,5.58896942675145,5.50492542342327,5.38701092379813,5.97404512078746,6.19266367506329,6.21622202843754,6.24833938204655,6.53889041384012,6.70143816144043,6.36091554200072,6.48276762925763,6.23384588894396,6.38898163070189,6.32101891058847,6.60327619861232,6.51375285769642,6.62166949123129,6.45366901803076,6.47079063215745,6.34200175337179,6.42265350114972,5.85387591647871,6.09597925824148,5.86442389111335,6.17411275194214,5.93142068204048,5.96604510034845,5.9028936076089,6.08135454181437,6.35719656522892,6.69364027925966,7
"Bra033451",8.3182626036598,7.83116787684723,8.43151014029373,7.92406424550089,8.34140762859099,8.22599305188037,8.62441531639888,8.22590149915709,8.53038292603624,8.20321584165556,8.33597535387504,7.85097439978338,7.44196478455379,7.39309008817662,7.54425353239906,6.87881115525425,7.68603823043901,7.42339328442136,7.57897643998087,7.43150596162727,8.33661813283849,8.2428977975917,8.27617559677068,7.97381214602902,8.82342137990387,8.48665002302106,8.73766986317745,8.62840908496931,8.71088218180837,8.48701999638549,8.59055336792557,8.72848857399002,8.75234384690571,8.63243181831163,8.51766545171632,8.20865868973809,8.26365418071395,8.09594023893638,8.11956368441736,7.90827251629142,8.15698305745356,8.06123076440839,8.0373437818393,7.96498769712112,8.37446571564469,8.29968883660232,8.52661660616232,8.46800488496294,6
"Bra033495",6.63506073276286,6.5762953763282,6.25381156486027,6.23401839982045,4.69599937905225,4.44259189973451,5.54367218829872,5.40011776544694,5.70867283586158,5.70170429632752,7.12102576511265,7.10433665981474,6.52783509404412,6.6136892917413,5.64890255711667,5.67070156496262,4.55053132683583,4.49463961397545,5.04027437603959,4.97468532068776,5.3737456404161,5.34818637805997,6.75672976907347,6.72242503823433,6.5973970885286,6.73104743933735,6.06546675939124,5.95991617897096,4.84827239492842,4.60739541851833,5.40477372054434,5.40423215108483,5.66824679618634,5.47375120089911,6.95633549692718,6.70659961901207,6.71653826698011,6.65066404939283,5.90811156060753,5.96599432576942,4.7143169636514,4.70475579185019,5.17844774578889,5.34218136568982,5.36941762522648,5.43735759160518,6.84023661475644,6.94942987858239,4
"Bra033752,Bra033753",9.07474625077286,8.80001654490589,7.83541884047548,7.17668180582038,6.5670251512959,6.62243111783059,7.32882749043172,7.03634947323004,7.77402928103595,7.68010630435686,8.10198617278574,7.76180384816796,8.78665516619674,8.57527072552207,7.80571808072482,7.35955630968791,6.81552419588468,6.25039317308951,6.87796505372071,6.67290616018654,7.93565421564721,7.65454294842594,8.40055073754393,8.14114664329681,9.24693531949721,8.47810220602769,7.97476446545848,7.53862351849213,6.91566430267453,6.56480341433592,6.91608247688465,7.05690861832325,7.61501160080337,7.19953493876541,8.23348546632741,7.70798025459367,8.79616942931406,8.45060092891013,8.07184309799302,7.60639780949705,6.75232042845967,6.35270909748443,6.67017468034774,6.40009043345952,7.69154114388375,7.47690818165776,8.37350901551801,8.01027073354864,4
"Bra034091",6.34208533812331,6.13817962860065,5.7150861578129,5.73444408571767,5.14367095894532,5.09894164181249,4.76098734096972,4.69174631035608,5.31149584966109,5.34980048345718,5.77942520576001,5.55920116469963,5.91643842684435,5.92547966998741,5.88081039671888,5.67764072283072,5.32066157422174,5.05101529948083,4.78679498014404,4.68449897576909,4.6841286367188,4.77794041209238,5.28889744177454,5.0540322814562,6.25161685075193,5.86159315658258,5.83207478773144,5.57621675732244,5.36529009959824,5.2404669873986,4.97762338143295,4.78959363375422,5.41391897713882,5.30374787627003,5.70275172547676,5.57023217851776,5.97524956244095,5.75315522854223,5.83711320129099,5.72029762076869,5.41657968214984,5.23893203875342,4.65707401936322,4.68312375351335,4.93961212266535,4.86907188030835,5.40633938136634,5.38653162139731,9
"Bra034346,Bra034347",5.34276095193564,5.24209179447847,4.60382215251564,4.5678496275856,3.44802872899375,3.5908055894979,3.8535366255309,3.5460548294022,4.20541597379807,4.02202152466237,4.56953969946334,4.58469197003795,5.35240190256289,5.26415356309763,4.74072792153809,4.65960493865565,3.94515819545351,3.95246403676564,4.03875221946647,3.87076911074269,4.25647478990589,4.06286428761122,4.85931362866397,4.53700401915682,5.53007074222508,4.99328488114187,4.5112592862907,4.60689818036852,3.53816564694119,3.45096047332342,3.77675673886723,3.75405370413054,3.91784225877431,4.18072870592108,4.64736632128782,4.59472171033431,5.10965725933302,5.27091385887526,4.87231658575036,4.86500323402162,3.91318622548899,3.95911170582436,3.70850730882332,3.57177387617839,4.08896415994785,4.19784180743646,4.76450009039243,4.45771247612316,4
"Bra034356",5.40247661405378,5.38846165310639,6.44054032021493,6.26136156319678,6.2700691502337,6.62918319479792,6.31116703358956,6.33451643324456,6.41294238025446,6.31231483897764,5.69545938263856,5.55675740274817,5.40239133941842,5.47310825682469,6.29875911009631,6.12142990894896,6.56050403660443,6.23526369960785,6.09602987630799,6.3301478332111,6.37642236500101,6.26342696083823,5.67500009242691,5.59302503333375,5.83223179261046,5.41883085340942,6.66594697876017,6.46533294276263,6.87732708393238,6.9550802719675,6.74367652706114,6.81613887157268,6.65612449401042,6.40651116023613,5.77960642988346,5.77683568063648,5.31775990418406,5.19604042955292,6.19653229519676,6.06887284260575,6.73258126117715,6.63384384814757,6.48561198262057,6.33245373916896,6.38962875821602,6.55524405477039,5.8355931661212,6.28817027598975,1
"Bra034573",6.52839472168969,6.55989862276584,5.04702354722888,5.16634187032619,3.62634567974056,4.28710285642383,4.30451104180995,4.29573037021903,4.74615150237839,4.73769216880243,5.48769535519985,5.57653120764288,6.22901296034751,6.38620912334279,5.3011632621198,5.47112241405857,4.29467955819146,3.70511534339659,4.18524018459008,4.35935249006329,4.85056942152423,4.95842975487516,5.48637972163285,5.41824392991209,6.78194978626201,6.25569899567554,5.2680563028397,5.28709177180121,4.35331623295072,4.59927017921478,4.31302812483981,4.59378400526066,4.85858282165162,5.16621732394652,5.76296531111411,5.78685246979858,6.56196454508324,6.52475325562173,5.39258876132803,5.6251272649702,4.23268377833597,4.14363014755077,4.22187708107703,4.2278411739652,4.65071286927624,4.92290665037417,5.81903967731386,5.55489884432671,4
"Bra034873",7.20048669786985,6.92259034889426,6.86442141478966,6.64623467488115,6.61704276740631,6.75037872110688,6.59824162043135,6.38945151544806,6.43355539773053,6.33564045970802,6.39266774903651,6.29359487617159,6.86515174601855,6.77267747042486,6.6050809161819,6.44562077471519,6.54184004108136,6.33603875175224,6.17820670080876,6.19404961281144,6.50532567878828,6.35403775645678,6.43434132795901,6.26011977443628,7.45226595448108,7.13589393925208,7.12823152746891,6.96872438466209,6.88165238474472,6.65825433444333,6.71875889485681,6.64143331413447,6.76369041898479,6.68943894979436,6.88525709275653,6.60666430079285,7.20719983248513,6.93457547254568,6.87786692288313,6.86025517753673,6.76872688784877,6.53598604967549,6.49756446658149,6.31773639236702,6.65922529821387,6.61527356274334,6.87461256057587,6.83818283043778,8
"Bra034882",5.37014335154352,5.44539896144266,6.85559110771045,6.90185643495385,7.50092152925832,7.73205885898873,7.17556452015688,7.13190839267029,6.09148404836039,6.32641510504398,4.94972634587397,4.8239836773377,5.16430358309365,5.2683183564633,7.14907641522542,7.14975727929314,7.57432861474722,7.71409437026827,7.11662467458231,7.15937690201372,6.10672938055719,6.25313458680848,4.81830351710976,4.79408309830829,5.66835743568126,4.84721523501931,6.89790594509551,6.79087627506741,7.43189034828618,7.54362734085675,6.92433746407535,7.13068381185155,6.22662797877992,6.45811127656154,5.04471322569492,5.18879651950571,4.87378367496613,5.11628989165336,6.94097715766027,6.94538530800853,7.63028897008598,7.31930180427411,6.8996469434538,6.99021744572973,6.10622476711856,6.22143631912802,4.9521052147813,4.71515756218067,5
"Bra035563",6.64088695535065,6.37512807615014,6.89817206696587,6.51569037795768,6.70897349473334,6.65497965689129,6.9627340905958,6.7688591893584,6.83549463682275,6.84305423199779,6.7661578348317,6.63474136359617,5.78009220833907,5.92555325308023,5.95117745607588,5.59570057350472,6.13419013016968,5.96417680425325,6.12922736906303,6.31720637051621,6.76081972695738,6.91524600721885,6.83415498140132,6.87834524768354,7.0868368303969,6.988752843983,7.14098310487842,7.15368375553139,7.19312120144179,6.90291771903359,7.23982762391856,7.30643541982666,7.32974253040923,7.17589381032088,7.04315855603336,6.85852812052241,6.7547271938083,6.70393125078188,6.46057057013712,6.39129343298182,6.5691705452179,6.67973342858682,6.56837418729809,6.6520992385136,6.71223808859683,6.92358895948528,7.00500692107533,7.45724132287372,6
"Bra035980",5.59091933672869,5.95922301415045,7.20140842245665,7.16699656638605,7.57651457977497,7.94822704387917,7.33896808641326,7.48296119082913,6.64140296629628,6.8857451740376,5.58021785861339,5.47234154496051,5.510737271639,5.46556313986643,7.0434429386807,6.8120489175958,7.40847410920644,7.23967489818116,6.71252700043982,7.19484548142942,6.822182023632,6.88379185738754,5.29191292636806,5.63414308200735,6.11391298769511,5.9631966559404,7.19733465994276,7.33560473307476,7.56404276090946,7.88643430762578,7.42805862002151,7.59591386559841,6.94497554292549,7.01655203337804,5.66234224151817,5.84631528734439,5.3442426381924,5.29617104253209,6.69538142831806,6.80404064819365,7.27702697075233,7.50526374176809,7.04596711065463,7.27698046055884,6.58348297992023,6.95676527665712,5.8953486743714,6.50828126952194,1
"Bra036117",6.16873829758578,6.2775924147655,7.64933522713465,7.51791342504406,7.95540580554246,8.14498956583567,7.44895049339341,7.8895343836504,6.99896269011145,7.08125439956588,6.03067817020124,5.98829385659902,6.05501122673248,6.25591233348426,7.57993437229552,7.30516799015635,7.74418128239337,7.54188649247228,7.1798294908513,7.65255102754726,7.2290495032379,7.35435518304955,5.96605202401623,6.20475501501815,6.6491124398425,6.57276994401154,7.61187319194567,8.0499628716977,8.03805201471317,8.73089804211294,7.81190125736325,8.41757829240002,7.30945816371804,7.49978212014731,6.20983348518698,6.7192382114634,5.74589881912337,6.19425256161173,7.28849699225638,7.58348147557016,7.78089404134214,8.34339449685104,7.56603881175786,8.04293976199897,7.02623570474965,7.40142567890914,6.16709093058205,7.32472061215071,1
"Bra036258",8.7048166453344,8.66008862139314,8.73007608072499,8.51409069100603,8.39341620047155,8.7472396850409,8.78554074368125,8.72780135925512,8.80740966614326,8.861369212241,8.54462834419759,8.52763729660452,8.20969217038047,8.33150369369394,8.26143678877999,7.92530519184856,8.22457574294406,8.33003396538533,8.48261437459379,8.34643395058872,8.77950925456093,8.76020431012704,8.7725554154254,8.58184833086697,9.3376241318131,9.01547638304614,8.93536839780078,8.94388324321391,8.82497464667061,8.73847737738144,8.85282285617978,9.06443829837757,8.89798760134421,9.14987665144847,8.88549505300869,9.00203580614009,8.77185917463098,8.78889447916044,8.66082310949173,8.67719460945941,8.54124765470893,8.62509876454048,8.57018587175896,8.54436173549328,8.82949759367808,8.97337306423996,9.05104304184311,8.96855160336395,7
"Bra036611",4.23890147593247,4.5335944941443,5.97723641299336,5.86117129343078,6.24573903242928,6.35222709004506,6.22416571715032,6.09643053999702,5.9147175864659,5.68755904891004,4.78728618153185,4.59444105998846,4.79294903081718,4.53048905314528,5.84478232955584,5.53701334074892,6.23859581210741,5.90636391579368,5.76579462022432,6.11031103743667,5.86844725095375,5.9875459852009,5.05524772362397,4.92159342671546,4.87428057158506,4.72595378296079,5.93833755105162,6.0218505696331,6.45084668226067,6.51616016587714,6.44745191375946,6.50495560527804,6.29594521478664,6.08534179409077,4.79928939359548,5.00304897758531,4.23211580628568,4.21695145789656,5.5918678788036,5.43421454015714,6.19660507706817,6.48296764243429,6.17527108923505,6.39821866915486,5.62932455983359,5.98018528606488,5.06154292863268,5.89615315343283,1
"Bra036709,Bra036710",5.72936786742039,5.75359384010273,6.95057339299043,6.73148196149966,7.26174705285596,7.27074383561083,7.15450422546165,7.06233761634556,7.06934772117286,6.84597922979782,6.13268582207316,5.87165886528257,5.90405532013783,5.62498987309847,6.85334698700562,6.51008527902892,7.3477807980441,6.82724742128313,6.80162430028602,6.98016243203304,7.11318998214324,6.98879828033475,6.04496452689238,6.04824272590205,6.07779202452517,5.84563305884294,7.11290859962941,7.05036020713869,7.38741424199678,7.55051593570823,7.53434957715544,7.52360899969351,7.26832209974166,7.27600339997051,6.25987505362916,5.86167751441195,5.71490763143041,5.6232435644207,6.63640711243345,6.58750901320245,7.19784573811611,7.19208564338559,7.2246480883418,7.14910690854896,6.93987301230795,7.08756891786822,6.25606523763701,6.64794763658248,1
"Bra036763",9.37570630637723,9.13485752404219,9.54612854815212,9.10124297916477,9.36481315319273,9.16225787958828,9.49469160983224,9.11651031647954,9.44703775372957,9.19454018770352,9.32499956681735,9.04941839888444,8.95443480074074,8.90630738849845,8.82664699394165,8.41211251514965,8.94107989416941,8.62782932400103,8.72720913946395,8.42670085240069,9.1742915560641,9.10087255247503,9.04736934029876,8.91730643312107,9.66052008932706,9.52215581947254,9.5958150541258,9.53505370563667,9.57205972855429,9.29247118673703,9.5438747576485,9.53037707321118,9.64885187880009,9.69623208579915,9.57214122780746,9.41298259118131,9.51152338538017,9.38993242942846,9.30222079005269,9.27609182792163,9.17791281050547,9.2656361417898,9.21698588328461,8.99450618471785,9.30896466912537,9.44379103746717,9.5445105014983,9.59836148304176,7
"Bra036792",6.1946997363548,5.94967732792724,5.29200498746931,4.88490068912497,4.1196881745192,4.36012544649667,4.50287793775358,4.39704308839846,5.09441343947993,5.0944303306888,5.53792345950303,5.39465818476422,5.91376067635767,6.05975111641034,5.0494695880797,4.89606351984183,4.07437698557417,3.93535602090363,4.36072244749821,4.34205688428348,5.06921236447736,4.84518391621417,5.66548941745665,5.38015799153816,6.2228547825242,5.56233707412416,5.1294849801136,5.08348996467542,4.42997073652696,4.11548276623635,4.54147766889319,4.21200896011356,5.09838586843513,5.13746663618925,5.89711696820015,5.55037125108228,6.02843654545548,5.94930380316219,5.44818074503727,5.20013550317635,4.47824056800154,4.27273241444117,4.2652043297474,3.97267427560643,4.81002658507064,4.74145619985585,5.60105167547121,4.84549005094437,4
"Bra037273,Bra037274",6.28565374376272,6.22975709880675,5.43085728584449,5.41791325866144,4.99770790178788,5.06721276299057,5.37524104692682,5.14415652594876,5.45406400100154,5.44568036052928,5.96170666513133,6.02258752984898,6.30735019492599,6.28385141328762,5.67323698318158,5.73910550679375,5.54043030433156,5.41128386747997,5.5670616694428,5.52809304995644,5.47823409522261,5.37640847276284,6.14681201057066,6.01359625002763,6.57905641771972,6.13378132731805,5.49162545315312,5.4724357815155,4.96656889736902,4.89542381038297,5.32155294540518,5.19805797891562,5.32324035038883,5.28305500623638,5.84344624957595,5.78953625323022,6.17857124083662,6.21749441056864,5.67489560916177,5.68715029394477,5.23175111176646,5.05213327492777,5.36910698654361,5.34868212886986,5.35681287394995,5.34243029628488,5.93156487602014,5.8079705123379,4
"Bra037701",5.36379134469089,4.91985013228774,9.0499138775582,8.56347849030344,9.9903025512763,10.0436561888847,9.71822632431887,9.43908701358703,7.16065804680837,6.67338681820894,5.45044256900326,4.78446733926651,4.46444609576976,4.13119435170845,9.08737001781126,9.01792469097112,10.034496363725,10.1848009752678,10.2876662125695,9.5502215487895,8.27694790253122,7.32218955966899,5.69050369933557,5.04867649623244,4.9321745863068,4.79318840368062,9.0903347628666,9.2667396991864,9.76187364208199,10.0312600916876,9.37118855821255,9.57458785114923,6.62552036730019,6.71163256182322,5.81667905769945,5.81981632800116,4.7023638774171,4.0895659450658,9.07868721439088,9.1831291709404,10.0097306619061,9.78942278956707,9.39919246059052,8.66782118057477,8.06580923739381,7.1484359065024,5.86774823428474,5.18887562547096,5
"Bra037771",5.73649934799916,5.82571949394786,5.28812966201805,5.32876826196615,4.87118817708654,4.58583386577666,4.84095160292505,4.89277957831028,5.09885744748608,5.05344589862222,5.14722120923879,5.08519093024276,5.25192734063894,5.59749839887164,5.05089779650237,5.03092310225712,4.66263847110312,4.50966417575968,4.2657219261872,4.4445743116074,4.76598551813383,4.77242411230254,5.06758709279904,5.17800546713088,5.41908039220265,5.73048508203484,5.34023467027549,5.3202608190779,4.92922289570657,4.72581748755558,4.8457108291176,4.86105712101612,5.09666666858018,4.9406037222113,5.19847843792123,5.02258087225512,5.56286211564779,5.44601796699818,5.28157956593358,5.0969744210392,4.78175836688821,4.82537351537154,4.80269988105981,4.74219489182558,4.83431681716638,4.97189757431387,5.13672048528474,5.22526721655211,9
"Bra038503",5.38189590325499,5.53184616741855,7.13005568234283,7.02454131516913,7.61119451615243,7.71206608978872,7.21162552008619,7.42200587945916,6.84265205200295,7.0646888815763,5.37372824284841,5.42016572092194,5.42997408302032,5.36949440200741,7.19135537472995,6.89481776330794,7.58566864732356,7.35841384539865,7.03401757771878,7.33936902437012,7.14870027789853,7.16831108584501,5.59887729975379,5.89422844145514,5.84413955829881,6.06425127567125,7.08463833637827,7.54266046221267,7.66028119327451,7.86992691235757,7.54144514386101,7.8459165238288,7.1724575123898,7.28581832088144,5.60086440956659,6.13124992377275,5.17691313542305,5.26576317588458,6.83606298253052,6.91910167955939,7.386664393763,7.50580361609836,7.35949481542068,7.44796758759002,7.12013417585824,7.24296446799027,6.03689450513539,6.68941099302623,1
"Bra038621,Bra038622",5.70060894744129,5.56505484479898,6.03274885217043,5.95391705206277,5.971051459296,5.86316041401337,6.40973035386445,6.2467272995146,6.34542831191147,6.09458445383468,5.81683774693631,5.62833033866277,4.85991986778434,5.44695424598788,5.12345100101627,5.0952239945108,5.53442584191669,5.60373315238766,5.64072503152277,5.63819550512595,5.86414156283115,6.2616342372757,6.08450015483403,6.08152711108039,6.28531898405502,6.7706176466562,6.68766261910607,6.9222335346727,6.60724005000544,6.46039036431556,6.64205169292798,7.35377318093474,6.7337746134743,7.01082458666475,6.3301532125711,6.41680090479606,5.91111151145188,6.28920001192083,5.95676759944293,6.09313758175383,5.97534128821265,6.61382039876338,6.06076725417375,6.43797007234865,6.07068127234677,6.61489973739319,6.40114746241475,7.23871044363112,6
"Bra038739",6.44473662935444,6.66767928079686,4.39296992295715,4.14641084250664,3.78685769601721,3.89712423069111,4.34816866952283,4.24110034580482,4.91179223150373,4.52559284417251,4.91444493174679,5.04414053248995,6.48638937612595,6.50694938554028,4.78379711954896,4.67281566547059,4.21270161873933,4.48531089166056,4.73405924490055,4.68675822832858,4.29912008000949,4.32163952702144,4.8786763027459,4.66185218983692,6.30175407367777,6.09882166340944,4.53609642917528,4.34254052325579,3.56831185830314,3.81376067274166,4.36087692516771,3.77245578450117,4.20277815439577,4.83563611268397,4.98336303978716,4.98507229439192,6.34128308040278,6.40058403770831,4.50968950875425,4.62598931954343,3.73830307365635,4.0227495218308,4.34423198401168,4.1937796269546,4.16329744940276,4.08781922776745,4.43851908675208,4.5235494108282,4
"Bra039114",8.48545500453259,8.32018227968675,8.33276610565492,8.36364418668525,8.47162644641148,8.32532344649788,8.47275175400353,8.44210582627668,8.52361684015045,8.62165630569207,8.26883670805723,8.24286446123701,7.86479281585257,7.96784874615874,7.82530863515051,7.69015865005465,7.92210268067702,7.93999638962587,7.69729426834885,7.89280385936085,8.26516493980641,8.30049442027263,8.19758530743924,8.18568817912957,8.53873602400459,8.53174793648983,8.45921847748976,8.6016519514895,8.45975536897983,8.31434759050335,8.50850392299186,8.57108137823726,8.54772357836917,8.53075745746122,8.56857559795615,8.35753441066884,8.18105781378892,8.16973964329748,8.20239813025475,8.2493078537377,8.24865342401515,8.12700898098179,8.08736736562524,8.22926104915023,8.45817281002146,8.42061292864195,8.62127533807801,8.49631453799303,7
"Bra039496",4.14717642698095,4.39398586191521,5.92927734850908,5.90565175061802,6.36200691766824,6.15914072439125,6.37973531411558,6.01254409205843,5.39263340708594,5.079122064434,4.79523186300495,4.56698558892694,4.25244593690165,3.98641093525204,5.86441893846171,5.83476177193603,6.39179521007215,6.45025614392103,6.39095996401376,6.18947273555012,5.40619990228809,5.27175807322305,4.66243339556135,4.56185765423856,4.52930248243371,4.07854152365486,5.8506944269433,5.48217387845237,6.40174820633665,6.23596825461023,6.25032684511475,6.03559531945424,5.55502159528161,5.3320526652682,4.84062939859793,4.39495308469636,4.29863632309444,4.02121319508696,5.82495874052852,5.5074807009688,6.38483899659432,6.07012309174226,6.22113660142183,5.99963026202107,5.52851193462047,5.34129909434363,4.96174833174837,4.77649883231434,5
"Bra039648",6.12435088374121,6.27492321077055,6.98447542490412,6.82718389581953,7.5626698261027,7.57546361208441,7.48446846925464,7.59016784026145,7.27492321077055,7.29498826769145,6.75646291959045,6.58094441489436,5.7075551596198,6.01190482744382,6.45869204789765,6.16891676643369,7.01486853685061,6.81950214140345,6.67024550936683,7.1048607997082,7.19019012705664,7.24141120015132,6.30899423807154,6.40266079006605,6.22520165168863,6.60799158236605,6.95555692116562,7.18920189173617,7.45840661323653,7.69616078204023,7.38783639880659,7.40018780130132,7.36577126185987,7.06308223872726,6.91403824563738,6.78013946453939,6.09778143241453,6.07794366402967,6.76654215946835,6.4924973562406,6.94203352682474,7.27590100293954,7.16195820345556,7.34088267410042,7.25226804532087,7.26298744234021,6.57876817525322,6.91608247688465,1
